Date,TSLA,MARA,PLTR,NIO,LU,AFRM,PLUG,F,NVDA,RIVN,LCID,AMZN,SOFI,AAL,RIOT,BBD,AAPL,GOLD,BAC,AMD,PDD,WBD,LYFT,PCG,PFE
2018-11-09,23.367332458496094,2.9200000762939453,,6.769999980926514,,,1.8700000047683716,9.380000114440918,51.41749954223633,,,85.62149810791016,,36.220001220703125,2.559999942779541,7.908332824707031,51.11750030517578,12.90999984741211,28.520000457763672,21.030000686645508,18.309999465942383,32.97999954223633,,39.91999816894531,42.01138687133789
2018-11-12,22.0853328704834,2.799999952316284,,6.650000095367432,,,1.850000023841858,9.489999771118164,47.3849983215332,,,81.84249877929688,,36.86000061035156,2.359999895095825,7.849999904632568,48.54249954223633,12.579999923706055,27.75,19.030000686645508,17.219999313354492,32.40999984741211,,32.97999954223633,41.850093841552734
2018-11-13,22.582000732421875,2.7200000286102295,,6.78000020980835,,,1.809999942779541,9.539999961853027,49.82749938964844,,,81.55850219726562,,37.779998779296875,2.5,7.633333206176758,48.057498931884766,12.430000305175781,27.760000228881836,19.610000610351562,17.149999618530273,32.11000061035156,,32.720001220703125,41.290321350097656
2018-11-14,22.933332443237305,2.640000104904175,,7.099999904632568,,,1.7999999523162842,9.539999961853027,49.29750061035156,,,79.95050048828125,,38.11000061035156,2.200000047683716,7.766666889190674,46.70000076293945,12.710000038146973,27.209999084472656,20.809999465942383,19.149999618530273,31.920000076293945,,25.59000015258789,40.71157455444336
2018-11-15,23.229333877563477,2.680000066757202,,7.340000152587891,,,1.840000033378601,9.3100004196167,50.59749984741211,,,80.97200012207031,,37.81999969482422,2.244999885559082,8.0,47.852500915527344,12.989999771118164,27.899999618530273,21.489999771118164,20.3799991607666,31.760000228881836,,17.739999771118164,40.9962043762207
2018-11-16,23.62066650390625,2.680000066757202,,7.190000057220459,,,1.840000033378601,9.050000190734863,41.10749816894531,,,79.67050170898438,,36.75,2.190000057220459,8.158332824707031,48.38249969482422,13.039999961853027,27.75,20.65999984741211,20.829999923706055,31.440000534057617,,24.399999618530273,41.28083419799805
2018-11-19,23.564666748046875,2.559999942779541,,7.840000152587891,,,1.7799999713897705,9.25,36.17499923706055,,,75.614501953125,,35.81999969482422,1.8899999856948853,8.175000190734863,46.46500015258789,13.09000015258789,27.75,19.110000610351562,19.84000015258789,30.469999313354492,,23.260000228881836,41.916507720947266
2018-11-20,23.166000366210938,2.4800000190734863,,7.670000076293945,,,1.75,9.0600004196167,37.27000045776367,,,74.77300262451172,,35.59000015258789,1.850000023841858,7.800000190734863,44.244998931884766,13.029999732971191,27.3799991607666,19.209999084472656,23.139999389648438,29.510000228881836,,23.510000228881836,41.299808502197266
2018-11-21,22.54599952697754,2.440000057220459,,7.710000038146973,,,1.7999999523162842,9.109999656677246,36.1775016784668,,,75.83650207519531,,36.310001373291016,1.909999966621399,8.008333206176758,44.19499969482422,13.460000038146973,27.270000457763672,18.729999542236328,23.65999984741211,30.360000610351562,,24.299999237060547,40.891841888427734
2018-11-23,21.722000122070312,2.319999933242798,,7.460000038146973,,,1.7100000381469727,9.130000114440918,36.25,,,75.10299682617188,,37.95000076293945,1.850000023841858,8.016667366027832,43.0724983215332,13.09000015258789,26.969999313354492,19.3799991607666,22.5,30.43000030517578,,23.84000015258789,40.92979049682617
2018-11-26,23.066667556762695,2.359999895095825,,7.369999885559082,,,1.7300000190734863,9.399999618530273,38.26250076293945,,,79.06649780273438,,38.099998474121094,1.8300000429153442,7.625,43.654998779296875,13.029999732971191,27.559999465942383,20.079999923706055,21.219999313354492,30.139999389648438,,25.1200008392334,41.119544982910156
2018-11-27,22.92799949645996,2.4000000953674316,,7.480000019073486,,,1.7599999904632568,9.279999732971191,38.432498931884766,,,79.07099914550781,,38.290000915527344,1.7699999809265137,8.033332824707031,43.560001373291016,12.75,27.739999771118164,21.049999237060547,22.450000762939453,30.1299991607666,,26.969999313354492,41.8121452331543
2018-11-28,23.191333770751953,2.640000104904175,,8.119999885559082,,,1.7799999713897705,9.40999984741211,40.01750183105469,,,83.88749694824219,,38.939998626708984,2.0899999141693115,8.258333206176758,45.23500061035156,13.050000190734863,28.43000030517578,21.34000015258789,22.899999618530273,31.309999465942383,,27.459999084472656,42.5996208190918
2018-11-29,22.744667053222656,2.5999999046325684,,7.789999961853027,,,1.7699999809265137,9.369999885559082,39.34000015258789,,,83.67849731445312,,38.41999816894531,1.9500000476837158,8.333333015441895,44.88750076293945,13.050000190734863,28.040000915527344,21.43000030517578,22.440000534057617,31.6299991607666,,26.760000228881836,43.178367614746094
2018-11-30,23.365333557128906,2.4800000190734863,,7.710000038146973,,,1.75,9.40999984741211,40.85749816894531,,,84.50849914550781,,40.15999984741211,1.8600000143051147,8.300000190734863,44.64500045776367,12.75,28.399999618530273,21.299999237060547,22.959999084472656,30.719999313354492,,26.3799991607666,43.861480712890625
2018-12-03,23.89933204650879,2.440000057220459,,7.579999923706055,,,1.7000000476837158,9.600000381469727,42.5099983215332,,,88.61799621582031,,39.650001525878906,1.8300000429153442,8.158332824707031,46.20500183105469,12.989999771118164,28.540000915527344,23.709999084472656,23.969999313354492,28.200000762939453,,27.110000610351562,43.6337776184082
2018-12-04,23.979999542236328,2.319999933242798,,7.079999923706055,,,1.690000057220459,9.180000305175781,39.27750015258789,,,83.41999816894531,,36.689998626708984,1.7599999904632568,8.066666603088379,44.17250061035156,13.130000114440918,26.989999771118164,21.1200008392334,23.31999969482422,27.979999542236328,,26.75,42.82732391357422
2018-12-06,24.20400047302246,2.240000009536743,,7.369999885559082,,,1.6200000047683716,9.020000457763672,39.5724983215332,,,84.95950317382812,,36.939998626708984,1.7899999618530273,8.166666984558105,43.68000030517578,13.369999885559082,26.280000686645508,21.299999237060547,22.540000915527344,29.149999618530273,,26.030000686645508,42.67552185058594
2018-12-07,23.864667892456055,2.0,,6.989999771118164,,,1.5700000524520874,8.819999694824219,36.90250015258789,,,81.45649719238281,,33.56999969482422,1.7300000190734863,8.050000190734863,42.122501373291016,13.680000305175781,25.43000030517578,19.459999084472656,20.610000610351562,28.93000030517578,,25.790000915527344,41.669830322265625
2018-12-10,24.343332290649414,2.0,,7.03000020980835,,,1.5,8.520000457763672,37.96500015258789,,,82.05149841308594,,33.84000015258789,1.690000057220459,7.858333110809326,42.400001525878906,13.84000015258789,24.760000228881836,19.989999771118164,20.110000610351562,28.3700008392334,,25.889999389648438,42.12523651123047
