Date,TSLA,LU,PLTR,PLUG,F,BAC,AMD,AMZN,AAPL,CCL,SE,RIVN,NIO,NVDA,SOFI,MARA,SNAP,AAL,PFE,INTC,NU,GOOGL,DNA,LCID,TME
2022-11-30,194.6999969482422,1.8600000143051147,7.5,15.960000038146973,13.899999618530273,37.849998474121094,77.62999725341797,96.54000091552734,148.02999877929688,9.930000305175781,58.369998931884766,32.040000915527344,12.779999732971191,169.22999572753906,4.829999923706055,6.320000171661377,10.3100004196167,14.430000305175781,50.130001068115234,30.06999969482422,4.449999809265137,100.98999786376953,1.9900000095367432,10.140000343322754,7.010000228881836
2022-12-01,194.6999969482422,1.7400000095367432,7.860000133514404,15.75,14.079999923706055,36.54999923706055,77.4800033569336,95.5,148.30999755859375,9.970000267028809,61.150001525878906,31.479999542236328,12.09000015258789,171.35000610351562,4.739999771118164,6.210000038146973,10.869999885559082,13.979999542236328,51.08000183105469,29.829999923706055,4.360000133514404,100.98999786376953,1.9800000190734863,9.829999923706055,6.940000057220459
2022-12-02,194.86000061035156,1.9600000381469727,7.659999847412109,15.8100004196167,13.859999656677246,36.08000183105469,74.9800033569336,94.12999725341797,147.80999755859375,10.0,61.380001068115234,31.360000610351562,13.130000114440918,168.75999450683594,4.699999809265137,6.909999847412109,10.5,13.970000267028809,50.90999984741211,29.40999984741211,4.460000038146973,100.44000244140625,1.9900000095367432,10.149999618530273,7.400000095367432
2022-12-05,182.4499969482422,1.8799999952316284,7.190000057220459,14.960000038146973,13.380000114440918,34.470001220703125,73.62000274658203,91.01000213623047,146.6300048828125,9.680000305175781,59.02000045776367,29.530000686645508,12.800000190734863,166.10000610351562,4.53000020980835,6.139999866485596,10.100000381469727,14.109999656677246,50.72999954223633,29.170000076293945,4.059999942779541,99.4800033569336,1.7999999523162842,9.430000305175781,7.389999866485596
2022-12-06,179.82000732421875,2.069999933242798,6.989999771118164,13.819999694824219,13.279999732971191,33.0,70.2699966430664,88.25,142.91000366210938,9.300000190734863,59.7599983215332,27.889999389648438,13.239999771118164,159.8699951171875,4.320000171661377,5.789999961853027,9.420000076293945,14.329999923706055,49.709999084472656,28.600000381469727,4.059999942779541,96.9800033569336,1.7100000381469727,8.649999618530273,7.619999885559082
2022-12-07,174.0399932861328,1.9299999475479126,7.070000171661377,13.680000305175781,13.100000381469727,32.7400016784668,70.13999938964844,88.45999908447266,140.94000244140625,8.890000343322754,58.099998474121094,27.940000534057617,12.579999923706055,161.1999969482422,4.300000190734863,5.369999885559082,9.300000190734863,13.550000190734863,50.2400016784668,28.329999923706055,3.9700000286102295,94.94000244140625,1.75,8.609999656677246,7.340000152587891
2022-12-08,173.44000244140625,2.2300000190734863,7.119999885559082,13.779999732971191,13.119999885559082,32.439998626708984,70.47000122070312,90.3499984741211,142.64999389648438,9.029999732971191,61.08000183105469,28.579999923706055,13.40999984741211,171.69000244140625,4.400000095367432,5.389999866485596,9.399999618530273,13.600000381469727,51.779998779296875,28.440000534057617,4.070000171661377,93.70999908447266,1.7999999523162842,8.680000305175781,8.029999732971191
2022-12-09,179.0500030517578,2.299999952316284,7.110000133514404,13.359999656677246,13.180000305175781,32.380001068115234,68.58999633789062,89.08999633789062,142.16000366210938,8.869999885559082,60.650001525878906,27.290000915527344,12.630000114440918,170.00999450683594,4.340000152587891,5.0,9.449999809265137,13.529999732971191,51.720001220703125,28.239999771118164,3.930000066757202,92.83000183105469,1.8200000524520874,8.680000305175781,8.210000038146973
2022-12-12,167.82000732421875,2.130000114440918,7.289999961853027,13.930000305175781,13.460000038146973,32.72999954223633,70.66999816894531,90.55000305175781,144.49000549316406,9.010000228881836,62.27000045776367,25.610000610351562,12.489999771118164,175.35000610351562,4.449999809265137,5.070000171661377,9.460000038146973,14.199999809265137,52.15999984741211,28.690000534057617,4.019999980926514,93.30999755859375,1.8799999952316284,8.279999732971191,7.690000057220459
2022-12-13,160.9499969482422,2.2699999809265137,7.5,14.109999656677246,13.569999694824219,32.75,71.6500015258789,92.48999786376953,145.47000122070312,8.90999984741211,63.52000045776367,24.959999084472656,12.3100004196167,180.72000122070312,4.429999828338623,4.659999847412109,9.40999984741211,13.460000038146973,53.06999969482422,28.729999542236328,3.880000114440918,95.62999725341797,1.7400000095367432,7.989999771118164,7.829999923706055
